benchmark,id,dataset,strategy,development_only,expected_sources,top5_chunk_ids,top5_sources,b0_b2_taxonomy,ANY@1,ALL@1,Legislation Hit@1,ANY@3,ALL@3,Legislation Hit@3,ANY@5,ALL@5,Legislation Hit@5,cross-law intrusion@5
M10E-B,h4458-05,4458,B0,True,4458/normal/23,4458-madde-25-chunk-001 | 4458-madde-26-chunk-001 | 4458-madde-1-chunk-001 | 4458-madde-23-chunk-001 | 4458-madde-200-chunk-001,4458/normal/25 | 4458/normal/26 | 4458/normal/1 | 4458/normal/23 | 4458/normal/200,HYBRID RECOVERY,False,False,True,False,False,True,True,True,True,0.0
M10E-B,h4458-05,4458,B2,True,4458/normal/23,4458-madde-23-chunk-001 | 4458-madde-25-chunk-001 | 4458-madde-3-chunk-002 | 4458-madde-26-chunk-001 | 4458-madde-24-chunk-001,4458/normal/23 | 4458/normal/25 | 4458/normal/3 | 4458/normal/26 | 4458/normal/24,HYBRID RECOVERY,True,True,True,True,True,True,True,True,True,0.0
M10E-B,h4458-05,4458,C1,True,4458/normal/23,4458-madde-25-chunk-001 | 4458-madde-23-chunk-001 | 4458-madde-3-chunk-002 | 4458-madde-26-chunk-001 | 4458-madde-24-chunk-001,4458/normal/25 | 4458/normal/23 | 4458/normal/3 | 4458/normal/26 | 4458/normal/24,HYBRID RECOVERY,False,False,True,True,True,True,True,True,True,0.0
M10E-B,h4458-05,4458,C2,True,4458/normal/23,4458-madde-25-chunk-001 | 4458-madde-23-chunk-001 | 4458-madde-26-chunk-001 | 4458-madde-3-chunk-002 | 4458-madde-1-chunk-001,4458/normal/25 | 4458/normal/23 | 4458/normal/26 | 4458/normal/3 | 4458/normal/1,HYBRID RECOVERY,False,False,True,True,True,True,True,True,True,0.0
M10E-B,h4458-06,4458,B0,True,4458/normal/218,4458-madde-218-chunk-001 | 4458-madde-10-a-chunk-001 | 4458-madde-35-chunk-001 | 4458-madde-10-chunk-001 | 4458-madde-225-chunk-001,4458/normal/218 | 4458/normal/10/a | 4458/normal/35 | 4458/normal/10 | 4458/normal/225,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-B,h4458-06,4458,B2,True,4458/normal/218,4458-madde-218-chunk-001 | 4458-madde-10-chunk-001 | 4458-madde-80-chunk-001 | 4458-madde-4-chunk-001 | 4458-madde-5-a-chunk-001,4458/normal/218 | 4458/normal/10 | 4458/normal/80 | 4458/normal/4 | 4458/normal/5/a,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-B,h4458-06,4458,C1,True,4458/normal/218,4458-madde-218-chunk-001 | 4458-madde-10-chunk-001 | 4458-madde-80-chunk-001 | 4458-madde-4-chunk-001 | 4458-madde-5-a-chunk-001,4458/normal/218 | 4458/normal/10 | 4458/normal/80 | 4458/normal/4 | 4458/normal/5/a,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-B,h4458-06,4458,C2,True,4458/normal/218,4458-madde-218-chunk-001 | 4458-madde-10-chunk-001 | 4458-madde-10-a-chunk-001 | 4458-madde-80-chunk-001 | 4458-madde-35-chunk-001,4458/normal/218 | 4458/normal/10 | 4458/normal/10/a | 4458/normal/80 | 4458/normal/35,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-B,h4458-07,4458,B0,True,4458/normal/32,4458-madde-32-chunk-001 | 4458-madde-114-chunk-001 | 4458-madde-104-chunk-001 | 4458-madde-115-chunk-001 | 4458-madde-236-chunk-001,4458/normal/32 | 4458/normal/114 | 4458/normal/104 | 4458/normal/115 | 4458/normal/236,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-B,h4458-07,4458,B2,True,4458/normal/32,4458-madde-32-chunk-001 | 4458-madde-104-chunk-001 | 4458-madde-234-chunk-001 | 4458-madde-76-chunk-001 | 4458-madde-194-chunk-001,4458/normal/32 | 4458/normal/104 | 4458/normal/234 | 4458/normal/76 | 4458/normal/194,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-B,h4458-07,4458,C1,True,4458/normal/32,4458-madde-32-chunk-001 | 4458-madde-104-chunk-001 | 4458-madde-234-chunk-001 | 4458-madde-76-chunk-001 | 4458-madde-194-chunk-001,4458/normal/32 | 4458/normal/104 | 4458/normal/234 | 4458/normal/76 | 4458/normal/194,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-B,h4458-07,4458,C2,True,4458/normal/32,4458-madde-32-chunk-001 | 4458-madde-104-chunk-001 | 4458-madde-114-chunk-001 | 4458-madde-234-chunk-001 | 4458-madde-115-chunk-001,4458/normal/32 | 4458/normal/104 | 4458/normal/114 | 4458/normal/234 | 4458/normal/115,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-B,h4458-08,4458,B0,True,4458/normal/107,4458-madde-96-chunk-001 | 4458-madde-157-chunk-001 | 4458-madde-100-chunk-001 | 4458-madde-163-chunk-001 | 4458-madde-93-chunk-001,4458/normal/96 | 4458/normal/157 | 4458/normal/100 | 4458/normal/163 | 4458/normal/93,HYBRID RECOVERY,False,False,True,False,False,True,False,False,True,0.0
M10E-B,h4458-08,4458,B2,True,4458/normal/107,4458-madde-93-chunk-001 | 4458-madde-163-chunk-001 | 4458-madde-107-chunk-001 | 4458-madde-104-chunk-001 | 4458-madde-157-chunk-001,4458/normal/93 | 4458/normal/163 | 4458/normal/107 | 4458/normal/104 | 4458/normal/157,HYBRID RECOVERY,False,False,True,True,True,True,True,True,True,0.0
M10E-B,h4458-08,4458,C1,True,4458/normal/107,4458-madde-96-chunk-001 | 4458-madde-93-chunk-001 | 4458-madde-163-chunk-001 | 4458-madde-107-chunk-001 | 4458-madde-104-chunk-001,4458/normal/96 | 4458/normal/93 | 4458/normal/163 | 4458/normal/107 | 4458/normal/104,HYBRID RECOVERY,False,False,True,False,False,True,True,True,True,0.0
M10E-B,h4458-08,4458,C2,True,4458/normal/107,4458-madde-96-chunk-001 | 4458-madde-93-chunk-001 | 4458-madde-157-chunk-001 | 4458-madde-163-chunk-001 | 4458-madde-100-chunk-001,4458/normal/96 | 4458/normal/93 | 4458/normal/157 | 4458/normal/163 | 4458/normal/100,HYBRID RECOVERY,False,False,True,False,False,True,False,False,True,0.0
M10E-B,h4458-09,4458,B0,True,4458/normal/226,4458-madde-226-chunk-001 | 4458-madde-229-chunk-001 | 4458-madde-227-chunk-001 | 4458-madde-230-chunk-001 | 4458-madde-5-chunk-001,4458/normal/226 | 4458/normal/229 | 4458/normal/227 | 4458/normal/230 | 4458/normal/5,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-B,h4458-09,4458,B2,True,4458/normal/226,4458-madde-226-chunk-001 | 4458-madde-227-chunk-001 | 4458-madde-229-chunk-001 | 4458-madde-228-chunk-001 | 4458-gecici-madde-6-chunk-002,4458/normal/226 | 4458/normal/227 | 4458/normal/229 | 4458/normal/228 | 4458/gecici/6,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-B,h4458-09,4458,C1,True,4458/normal/226,4458-madde-226-chunk-001 | 4458-madde-227-chunk-001 | 4458-madde-229-chunk-001 | 4458-madde-228-chunk-001 | 4458-gecici-madde-6-chunk-002,4458/normal/226 | 4458/normal/227 | 4458/normal/229 | 4458/normal/228 | 4458/gecici/6,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-B,h4458-09,4458,C2,True,4458/normal/226,4458-madde-226-chunk-001 | 4458-madde-227-chunk-001 | 4458-madde-229-chunk-001 | 4458-madde-228-chunk-001 | 4458-madde-230-chunk-001,4458/normal/226 | 4458/normal/227 | 4458/normal/229 | 4458/normal/228 | 4458/normal/230,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-B,h4458-10,4458,B0,True,4458/normal/38,4458-madde-35-chunk-001 | 4458-madde-33-chunk-001 | 4458-madde-92-chunk-001 | 4458-madde-10-chunk-001 | 4458-madde-5-a-chunk-001,4458/normal/35 | 4458/normal/33 | 4458/normal/92 | 4458/normal/10 | 4458/normal/5/a,HYBRID RECOVERY,False,False,True,False,False,True,False,False,True,0.0
M10E-B,h4458-10,4458,B2,True,4458/normal/38,4458-madde-35-chunk-001 | 4458-madde-38-chunk-001 | 4458-madde-153-chunk-001 | 4458-madde-33-chunk-001 | 4458-madde-211-chunk-001,4458/normal/35 | 4458/normal/38 | 4458/normal/153 | 4458/normal/33 | 4458/normal/211,HYBRID RECOVERY,False,False,True,True,True,True,True,True,True,0.0
M10E-B,h4458-10,4458,C1,True,4458/normal/38,4458-madde-35-chunk-001 | 4458-madde-38-chunk-001 | 4458-madde-153-chunk-001 | 4458-madde-33-chunk-001 | 4458-madde-211-chunk-001,4458/normal/35 | 4458/normal/38 | 4458/normal/153 | 4458/normal/33 | 4458/normal/211,HYBRID RECOVERY,False,False,True,True,True,True,True,True,True,0.0
M10E-B,h4458-10,4458,C2,True,4458/normal/38,4458-madde-35-chunk-001 | 4458-madde-38-chunk-001 | 4458-madde-33-chunk-001 | 4458-madde-153-chunk-001 | 4458-madde-92-chunk-001,4458/normal/35 | 4458/normal/38 | 4458/normal/33 | 4458/normal/153 | 4458/normal/92,HYBRID RECOVERY,False,False,True,True,True,True,True,True,True,0.0
M10E-B,h4458-11,4458,B0,True,4458/normal/199,4458-madde-199-chunk-001 | 4458-madde-61-chunk-001 | 4458-madde-213-chunk-001 | 4458-madde-198-chunk-001 | 4458-madde-70-chunk-001,4458/normal/199 | 4458/normal/61 | 4458/normal/213 | 4458/normal/198 | 4458/normal/70,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-B,h4458-11,4458,B2,True,4458/normal/199,4458-madde-199-chunk-001 | 4458-madde-70-chunk-001 | 4458-madde-198-chunk-001 | 4458-madde-69-chunk-001 | 4458-madde-71-chunk-001,4458/normal/199 | 4458/normal/70 | 4458/normal/198 | 4458/normal/69 | 4458/normal/71,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-B,h4458-11,4458,C1,True,4458/normal/199,4458-madde-199-chunk-001 | 4458-madde-70-chunk-001 | 4458-madde-198-chunk-001 | 4458-madde-69-chunk-001 | 4458-madde-71-chunk-001,4458/normal/199 | 4458/normal/70 | 4458/normal/198 | 4458/normal/69 | 4458/normal/71,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-B,h4458-11,4458,C2,True,4458/normal/199,4458-madde-199-chunk-001 | 4458-madde-70-chunk-001 | 4458-madde-61-chunk-001 | 4458-madde-198-chunk-001 | 4458-madde-213-chunk-001,4458/normal/199 | 4458/normal/70 | 4458/normal/61 | 4458/normal/198 | 4458/normal/213,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-B,h4458-12,4458,B0,True,4458/normal/169,4458-madde-168-chunk-001 | 4458-madde-170-chunk-001 | 4458-madde-143-chunk-001 | 4458-madde-169-chunk-001 | 4458-madde-104-chunk-001,4458/normal/168 | 4458/normal/170 | 4458/normal/143 | 4458/normal/169 | 4458/normal/104,HYBRID RECOVERY,False,False,True,False,False,True,True,True,True,0.0
M10E-B,h4458-12,4458,B2,True,4458/normal/169,4458-madde-168-chunk-001 | 4458-madde-170-chunk-001 | 4458-madde-169-chunk-001 | 4458-madde-194-chunk-001 | 4458-madde-78-chunk-001,4458/normal/168 | 4458/normal/170 | 4458/normal/169 | 4458/normal/194 | 4458/normal/78,HYBRID RECOVERY,False,False,True,True,True,True,True,True,True,0.0
M10E-B,h4458-12,4458,C1,True,4458/normal/169,4458-madde-168-chunk-001 | 4458-madde-170-chunk-001 | 4458-madde-169-chunk-001 | 4458-madde-194-chunk-001 | 4458-madde-78-chunk-001,4458/normal/168 | 4458/normal/170 | 4458/normal/169 | 4458/normal/194 | 4458/normal/78,HYBRID RECOVERY,False,False,True,True,True,True,True,True,True,0.0
M10E-B,h4458-12,4458,C2,True,4458/normal/169,4458-madde-168-chunk-001 | 4458-madde-170-chunk-001 | 4458-madde-143-chunk-001 | 4458-madde-169-chunk-001 | 4458-madde-104-chunk-001,4458/normal/168 | 4458/normal/170 | 4458/normal/143 | 4458/normal/169 | 4458/normal/104,HYBRID RECOVERY,False,False,True,False,False,True,True,True,True,0.0
M10E-B,h4458-13,4458,B0,True,4458/normal/101 | 4458/normal/156,4458-madde-74-chunk-001 | 4458-madde-161-chunk-001 | 4458-madde-101-chunk-001 | 4458-madde-155-chunk-001 | 4458-madde-104-chunk-001,4458/normal/74 | 4458/normal/161 | 4458/normal/101 | 4458/normal/155 | 4458/normal/104,BENIGN REORDERING,False,False,True,True,False,True,True,False,True,0.0
M10E-B,h4458-13,4458,B2,True,4458/normal/101 | 4458/normal/156,4458-madde-161-chunk-001 | 4458-madde-101-chunk-001 | 4458-madde-104-chunk-001 | 4458-madde-182-chunk-001 | 4458-madde-152-chunk-001,4458/normal/161 | 4458/normal/101 | 4458/normal/104 | 4458/normal/182 | 4458/normal/152,BENIGN REORDERING,False,False,True,True,False,True,True,False,True,0.0
M10E-B,h4458-13,4458,C1,True,4458/normal/101 | 4458/normal/156,4458-madde-74-chunk-001 | 4458-madde-161-chunk-001 | 4458-madde-101-chunk-001 | 4458-madde-104-chunk-001 | 4458-madde-182-chunk-001,4458/normal/74 | 4458/normal/161 | 4458/normal/101 | 4458/normal/104 | 4458/normal/182,BENIGN REORDERING,False,False,True,True,False,True,True,False,True,0.0
M10E-B,h4458-13,4458,C2,True,4458/normal/101 | 4458/normal/156,4458-madde-74-chunk-001 | 4458-madde-161-chunk-001 | 4458-madde-101-chunk-001 | 4458-madde-104-chunk-001 | 4458-madde-155-chunk-001,4458/normal/74 | 4458/normal/161 | 4458/normal/101 | 4458/normal/104 | 4458/normal/155,BENIGN REORDERING,False,False,True,True,False,True,True,False,True,0.0
M10E-B,h4458-14,4458,B0,True,4458/normal/188 | 4458/normal/189,4458-madde-193-chunk-001 | 4458-madde-188-chunk-001 | 4458-madde-189-chunk-001 | 4458-madde-194-chunk-001 | 4458-madde-181-chunk-001,4458/normal/193 | 4458/normal/188 | 4458/normal/189 | 4458/normal/194 | 4458/normal/181,DENSE EVIDENCE DISPLACEMENT | MULTI-SOURCE COMPLETENESS LOSS,False,False,True,True,True,True,True,True,True,0.0
M10E-B,h4458-14,4458,B2,True,4458/normal/188 | 4458/normal/189,4458-madde-193-chunk-001 | 4458-madde-30-chunk-001 | 4458-madde-235-chunk-001 | 4458-madde-76-chunk-001 | 4458-madde-188-chunk-001,4458/normal/193 | 4458/normal/30 | 4458/normal/235 | 4458/normal/76 | 4458/normal/188,DENSE EVIDENCE DISPLACEMENT | MULTI-SOURCE COMPLETENESS LOSS,False,False,True,False,False,True,True,False,True,0.0
M10E-B,h4458-14,4458,C1,True,4458/normal/188 | 4458/normal/189,4458-madde-193-chunk-001 | 4458-madde-30-chunk-001 | 4458-madde-235-chunk-001 | 4458-madde-76-chunk-001 | 4458-madde-188-chunk-001,4458/normal/193 | 4458/normal/30 | 4458/normal/235 | 4458/normal/76 | 4458/normal/188,DENSE EVIDENCE DISPLACEMENT | MULTI-SOURCE COMPLETENESS LOSS,False,False,True,False,False,True,True,False,True,0.0
M10E-B,h4458-14,4458,C2,True,4458/normal/188 | 4458/normal/189,4458-madde-193-chunk-001 | 4458-madde-30-chunk-001 | 4458-madde-188-chunk-001 | 4458-madde-235-chunk-001 | 4458-madde-189-chunk-001,4458/normal/193 | 4458/normal/30 | 4458/normal/188 | 4458/normal/235 | 4458/normal/189,DENSE EVIDENCE DISPLACEMENT | MULTI-SOURCE COMPLETENESS LOSS,False,False,True,True,False,True,True,True,True,0.0
M10E-B,h4458-15,4458,B0,True,4458/normal/211 | 4458/normal/212,4458-madde-216-chunk-001 | 4458-madde-211-chunk-001 | 4458-madde-212-chunk-001 | 4458-madde-199-chunk-001 | 4458-madde-197-chunk-001,4458/normal/216 | 4458/normal/211 | 4458/normal/212 | 4458/normal/199 | 4458/normal/197,HYBRID RECOVERY,False,False,True,True,True,True,True,True,True,0.0
M10E-B,h4458-15,4458,B2,True,4458/normal/211 | 4458/normal/212,4458-madde-211-chunk-001 | 4458-madde-216-chunk-001 | 4458-madde-212-chunk-001 | 4458-gecici-madde-10-chunk-001 | 4458-madde-210-chunk-001,4458/normal/211 | 4458/normal/216 | 4458/normal/212 | 4458/gecici/10 | 4458/normal/210,HYBRID RECOVERY,True,False,True,True,True,True,True,True,True,0.0
M10E-B,h4458-15,4458,C1,True,4458/normal/211 | 4458/normal/212,4458-madde-216-chunk-001 | 4458-madde-211-chunk-001 | 4458-madde-212-chunk-001 | 4458-gecici-madde-10-chunk-001 | 4458-madde-210-chunk-001,4458/normal/216 | 4458/normal/211 | 4458/normal/212 | 4458/gecici/10 | 4458/normal/210,HYBRID RECOVERY,False,False,True,True,True,True,True,True,True,0.0
M10E-B,h4458-15,4458,C2,True,4458/normal/211 | 4458/normal/212,4458-madde-216-chunk-001 | 4458-madde-211-chunk-001 | 4458-madde-212-chunk-001 | 4458-gecici-madde-10-chunk-001 | 4458-madde-199-chunk-001,4458/normal/216 | 4458/normal/211 | 4458/normal/212 | 4458/gecici/10 | 4458/normal/199,HYBRID RECOVERY,False,False,True,True,True,True,True,True,True,0.0
M10E-B,h4458-16,4458,B0,True,4458/normal/242 | 4458/normal/243,4458-madde-243-chunk-001 | 4458-madde-242-chunk-001 | 4458-madde-232-chunk-001 | 4458-madde-231-chunk-001 | 4458-madde-197-chunk-001,4458/normal/243 | 4458/normal/242 | 4458/normal/232 | 4458/normal/231 | 4458/normal/197,BENIGN REORDERING,True,False,True,True,True,True,True,True,True,0.0
M10E-B,h4458-16,4458,B2,True,4458/normal/242 | 4458/normal/243,4458-madde-243-chunk-001 | 4458-madde-242-chunk-001 | 4458-madde-231-chunk-001 | 4458-madde-232-chunk-001 | 4458-madde-244-chunk-001,4458/normal/243 | 4458/normal/242 | 4458/normal/231 | 4458/normal/232 | 4458/normal/244,BENIGN REORDERING,True,False,True,True,True,True,True,True,True,0.0
M10E-B,h4458-16,4458,C1,True,4458/normal/242 | 4458/normal/243,4458-madde-243-chunk-001 | 4458-madde-242-chunk-001 | 4458-madde-231-chunk-001 | 4458-madde-232-chunk-001 | 4458-madde-244-chunk-001,4458/normal/243 | 4458/normal/242 | 4458/normal/231 | 4458/normal/232 | 4458/normal/244,BENIGN REORDERING,True,False,True,True,True,True,True,True,True,0.0
M10E-B,h4458-16,4458,C2,True,4458/normal/242 | 4458/normal/243,4458-madde-243-chunk-001 | 4458-madde-242-chunk-001 | 4458-madde-232-chunk-001 | 4458-madde-231-chunk-001 | 4458-madde-197-chunk-001,4458/normal/243 | 4458/normal/242 | 4458/normal/232 | 4458/normal/231 | 4458/normal/197,BENIGN REORDERING,True,False,True,True,True,True,True,True,True,0.0
M10E-B,h4458-17,4458,B0,True,4458/normal/220,4458-madde-220-chunk-001 | 4458-madde-35-chunk-001 | 4458-madde-224-chunk-001 | 4458-madde-221-chunk-001 | 4458-madde-14-chunk-001,4458/normal/220 | 4458/normal/35 | 4458/normal/224 | 4458/normal/221 | 4458/normal/14,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-B,h4458-17,4458,B2,True,4458/normal/220,4458-madde-220-chunk-001 | 4458-madde-35-chunk-001 | 4458-madde-221-chunk-001 | 4458-madde-224-chunk-001 | 4458-madde-14-chunk-001,4458/normal/220 | 4458/normal/35 | 4458/normal/221 | 4458/normal/224 | 4458/normal/14,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-B,h4458-17,4458,C1,True,4458/normal/220,4458-madde-220-chunk-001 | 4458-madde-35-chunk-001 | 4458-madde-221-chunk-001 | 4458-madde-224-chunk-001 | 4458-madde-14-chunk-001,4458/normal/220 | 4458/normal/35 | 4458/normal/221 | 4458/normal/224 | 4458/normal/14,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-B,h4458-17,4458,C2,True,4458/normal/220,4458-madde-220-chunk-001 | 4458-madde-35-chunk-001 | 4458-madde-224-chunk-001 | 4458-madde-221-chunk-001 | 4458-madde-14-chunk-001,4458/normal/220 | 4458/normal/35 | 4458/normal/224 | 4458/normal/221 | 4458/normal/14,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-B,h4458-18,4458,B0,True,4458/normal/230,4458-madde-230-chunk-001 | 4458-madde-13-chunk-001 | 4458-madde-196-chunk-001 | 4458-madde-50-chunk-001 | 4458-madde-229-chunk-001,4458/normal/230 | 4458/normal/13 | 4458/normal/196 | 4458/normal/50 | 4458/normal/229,DENSE EVIDENCE DISPLACEMENT,True,True,True,True,True,True,True,True,True,0.0
M10E-B,h4458-18,4458,B2,True,4458/normal/230,4458-madde-13-chunk-001 | 4458-madde-196-chunk-001 | 4458-madde-62-chunk-001 | 4458-gecici-madde-6-chunk-002 | 4458-madde-229-chunk-001,4458/normal/13 | 4458/normal/196 | 4458/normal/62 | 4458/gecici/6 | 4458/normal/229,DENSE EVIDENCE DISPLACEMENT,False,False,True,False,False,True,False,False,True,0.0
M10E-B,h4458-18,4458,C1,True,4458/normal/230,4458-madde-230-chunk-001 | 4458-madde-13-chunk-001 | 4458-madde-196-chunk-001 | 4458-madde-62-chunk-001 | 4458-gecici-madde-6-chunk-002,4458/normal/230 | 4458/normal/13 | 4458/normal/196 | 4458/normal/62 | 4458/gecici/6,DENSE EVIDENCE DISPLACEMENT,True,True,True,True,True,True,True,True,True,0.0
M10E-B,h4458-18,4458,C2,True,4458/normal/230,4458-madde-230-chunk-001 | 4458-madde-13-chunk-001 | 4458-madde-196-chunk-001 | 4458-madde-62-chunk-001 | 4458-madde-50-chunk-001,4458/normal/230 | 4458/normal/13 | 4458/normal/196 | 4458/normal/62 | 4458/normal/50,DENSE EVIDENCE DISPLACEMENT,True,True,True,True,True,True,True,True,True,0.0
M10E-B,h4458-19,4458,B0,True,4458/normal/192,4458-madde-192-chunk-001 | 4458-madde-232-chunk-001 | 4458-madde-234-chunk-001 | 4458-madde-211-chunk-001 | 4458-madde-216-chunk-001,4458/normal/192 | 4458/normal/232 | 4458/normal/234 | 4458/normal/211 | 4458/normal/216,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-B,h4458-19,4458,B2,True,4458/normal/192,4458-madde-192-chunk-001 | 4458-madde-232-chunk-001 | 4458-madde-229-chunk-001 | 4458-madde-75-chunk-001 | 4458-madde-3-chunk-001,4458/normal/192 | 4458/normal/232 | 4458/normal/229 | 4458/normal/75 | 4458/normal/3,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-B,h4458-19,4458,C1,True,4458/normal/192,4458-madde-192-chunk-001 | 4458-madde-232-chunk-001 | 4458-madde-229-chunk-001 | 4458-madde-75-chunk-001 | 4458-madde-3-chunk-001,4458/normal/192 | 4458/normal/232 | 4458/normal/229 | 4458/normal/75 | 4458/normal/3,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-B,h4458-19,4458,C2,True,4458/normal/192,4458-madde-192-chunk-001 | 4458-madde-232-chunk-001 | 4458-madde-234-chunk-001 | 4458-madde-229-chunk-001 | 4458-madde-211-chunk-001,4458/normal/192 | 4458/normal/232 | 4458/normal/234 | 4458/normal/229 | 4458/normal/211,BENIGN REORDERING,True,True,True,True,True,True,True,True,True,0.0
M10E-B,h4458-20,4458,B0,True,4458/normal/164,4458-madde-78-chunk-001 | 4458-madde-161-chunk-001 | 4458-madde-104-chunk-001 | 4458-madde-53-chunk-001 | 4458-madde-235-chunk-001,4458/normal/78 | 4458/normal/161 | 4458/normal/104 | 4458/normal/53 | 4458/normal/235,HYBRID RECOVERY,False,False,True,False,False,True,False,False,True,0.0
M10E-B,h4458-20,4458,B2,True,4458/normal/164,4458-madde-78-chunk-001 | 4458-madde-164-chunk-001 | 4458-madde-213-chunk-001 | 4458-madde-235-chunk-002 | 4458-madde-235-chunk-001,4458/normal/78 | 4458/normal/164 | 4458/normal/213 | 4458/normal/235 | 4458/normal/235,HYBRID RECOVERY,False,False,True,True,True,True,True,True,True,0.0
M10E-B,h4458-20,4458,C1,True,4458/normal/164,4458-madde-78-chunk-001 | 4458-madde-164-chunk-001 | 4458-madde-213-chunk-001 | 4458-madde-235-chunk-002 | 4458-madde-235-chunk-001,4458/normal/78 | 4458/normal/164 | 4458/normal/213 | 4458/normal/235 | 4458/normal/235,HYBRID RECOVERY,False,False,True,True,True,True,True,True,True,0.0
M10E-B,h4458-20,4458,C2,True,4458/normal/164,4458-madde-78-chunk-001 | 4458-madde-164-chunk-001 | 4458-madde-161-chunk-001 | 4458-madde-213-chunk-001 | 4458-madde-104-chunk-001,4458/normal/78 | 4458/normal/164 | 4458/normal/161 | 4458/normal/213 | 4458/normal/104,HYBRID RECOVERY,False,False,True,True,True,True,True,True,True,0.0
