id,question,variant,rank,chunk_id,document_source_key,document_id,distance,article_title,expected_sources,first_expected_source_rank,all_expected_sources_recovered_by_rank
k5607-009,"Yolcunun üzerinde, eşyası arasında veya taşıma aracında beyanına aykırı olarak çıkan eşya hangi iki durumda 3 üncü madde hükümlerine tabi olur?",O3,6,5607-madde-13-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/13,5607_kacakcilikla_mucadele_kanunu,0.5557205080986023,Müsadere,5607_kacakcilikla_mucadele_kanunu/normal/6,1,1
k5607-009,"Yolcunun üzerinde, eşyası arasında veya taşıma aracında beyanına aykırı olarak çıkan eşya hangi iki durumda 3 üncü madde hükümlerine tabi olur?",O3,7,5607-gecici-madde-2-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/2,5607_kacakcilikla_mucadele_kanunu,0.5641276836395264,,5607_kacakcilikla_mucadele_kanunu/normal/6,1,1
k5607-009,"Yolcunun üzerinde, eşyası arasında veya taşıma aracında beyanına aykırı olarak çıkan eşya hangi iki durumda 3 üncü madde hükümlerine tabi olur?",O3,8,5607-gecici-madde-10-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/10,5607_kacakcilikla_mucadele_kanunu,0.5689200162887573,,5607_kacakcilikla_mucadele_kanunu/normal/6,1,1
k5607-009,"Yolcunun üzerinde, eşyası arasında veya taşıma aracında beyanına aykırı olarak çıkan eşya hangi iki durumda 3 üncü madde hükümlerine tabi olur?",O3,9,5607-madde-12-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/12,5607_kacakcilikla_mucadele_kanunu,0.5691180229187012,Yasak eşyanın geri gönderilmesi,5607_kacakcilikla_mucadele_kanunu/normal/6,1,1
k5607-009,"Yolcunun üzerinde, eşyası arasında veya taşıma aracında beyanına aykırı olarak çıkan eşya hangi iki durumda 3 üncü madde hükümlerine tabi olur?",O3,10,5607-madde-10-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/10,5607_kacakcilikla_mucadele_kanunu,0.5734493136405945,Kaçak eşya naklinde kullanılan taşıta elkoyma,5607_kacakcilikla_mucadele_kanunu/normal/6,1,1
k5607-009,"Yolcunun üzerinde, eşyası arasında veya taşıma aracında beyanına aykırı olarak çıkan eşya hangi iki durumda 3 üncü madde hükümlerine tabi olur?",O3,11,5607-madde-5-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/5,5607_kacakcilikla_mucadele_kanunu,0.5759136080741882,Etkin pişmanlık,5607_kacakcilikla_mucadele_kanunu/normal/6,1,1
k5607-009,"Yolcunun üzerinde, eşyası arasında veya taşıma aracında beyanına aykırı olarak çıkan eşya hangi iki durumda 3 üncü madde hükümlerine tabi olur?",O3,12,5607-gecici-madde-14-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/14,5607_kacakcilikla_mucadele_kanunu,0.5771259665489197,,5607_kacakcilikla_mucadele_kanunu/normal/6,1,1
k5607-009,"Yolcunun üzerinde, eşyası arasında veya taşıma aracında beyanına aykırı olarak çıkan eşya hangi iki durumda 3 üncü madde hükümlerine tabi olur?",O3,13,5607-madde-18-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/18,5607_kacakcilikla_mucadele_kanunu,0.5783911943435669,Davaya katılma,5607_kacakcilikla_mucadele_kanunu/normal/6,1,1
k5607-009,"Yolcunun üzerinde, eşyası arasında veya taşıma aracında beyanına aykırı olarak çıkan eşya hangi iki durumda 3 üncü madde hükümlerine tabi olur?",O3,14,5607-madde-7-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/7,5607_kacakcilikla_mucadele_kanunu,0.609276533126831,Deniz taşıtları,5607_kacakcilikla_mucadele_kanunu/normal/6,1,1
k5607-009,"Yolcunun üzerinde, eşyası arasında veya taşıma aracında beyanına aykırı olarak çıkan eşya hangi iki durumda 3 üncü madde hükümlerine tabi olur?",O3,15,5607-gecici-madde-6-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/6,5607_kacakcilikla_mucadele_kanunu,0.6162669658660889,,5607_kacakcilikla_mucadele_kanunu/normal/6,1,1
k5607-009,"Yolcunun üzerinde, eşyası arasında veya taşıma aracında beyanına aykırı olarak çıkan eşya hangi iki durumda 3 üncü madde hükümlerine tabi olur?",O3,16,5607-gecici-madde-4-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/4,5607_kacakcilikla_mucadele_kanunu,0.6174923777580261,,5607_kacakcilikla_mucadele_kanunu/normal/6,1,1
k5607-009,"Yolcunun üzerinde, eşyası arasında veya taşıma aracında beyanına aykırı olarak çıkan eşya hangi iki durumda 3 üncü madde hükümlerine tabi olur?",O3,17,5607-gecici-madde-3-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/3,5607_kacakcilikla_mucadele_kanunu,0.621381938457489,,5607_kacakcilikla_mucadele_kanunu/normal/6,1,1
k5607-009,"Yolcunun üzerinde, eşyası arasında veya taşıma aracında beyanına aykırı olarak çıkan eşya hangi iki durumda 3 üncü madde hükümlerine tabi olur?",O3,18,5607-gecici-madde-7-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/7,5607_kacakcilikla_mucadele_kanunu,0.6254802942276001,,5607_kacakcilikla_mucadele_kanunu/normal/6,1,1
k5607-009,"Yolcunun üzerinde, eşyası arasında veya taşıma aracında beyanına aykırı olarak çıkan eşya hangi iki durumda 3 üncü madde hükümlerine tabi olur?",O3,19,5607-gecici-madde-1-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/1,5607_kacakcilikla_mucadele_kanunu,0.6268430352210999,,5607_kacakcilikla_mucadele_kanunu/normal/6,1,1
k5607-009,"Yolcunun üzerinde, eşyası arasında veya taşıma aracında beyanına aykırı olarak çıkan eşya hangi iki durumda 3 üncü madde hükümlerine tabi olur?",O3,20,5607-madde-4-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/4,5607_kacakcilikla_mucadele_kanunu,0.6271154880523682,Nitelikli haller,5607_kacakcilikla_mucadele_kanunu/normal/6,1,1
k5607-009,"Yolcunun üzerinde, eşyası arasında veya taşıma aracında beyanına aykırı olarak çıkan eşya hangi iki durumda 3 üncü madde hükümlerine tabi olur?",O3,21,5607-madde-8-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/8,5607_kacakcilikla_mucadele_kanunu,0.6300753355026245,Tekerrür,5607_kacakcilikla_mucadele_kanunu/normal/6,1,1
k5607-009,"Yolcunun üzerinde, eşyası arasında veya taşıma aracında beyanına aykırı olarak çıkan eşya hangi iki durumda 3 üncü madde hükümlerine tabi olur?",O3,22,5607-gecici-madde-12-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/12,5607_kacakcilikla_mucadele_kanunu,0.6364685297012329,,5607_kacakcilikla_mucadele_kanunu/normal/6,1,1
k5607-009,"Yolcunun üzerinde, eşyası arasında veya taşıma aracında beyanına aykırı olarak çıkan eşya hangi iki durumda 3 üncü madde hükümlerine tabi olur?",O3,23,5607-madde-17-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/17,5607_kacakcilikla_mucadele_kanunu,0.6439768671989441,Yetkili merciler,5607_kacakcilikla_mucadele_kanunu/normal/6,1,1
k5607-009,"Yolcunun üzerinde, eşyası arasında veya taşıma aracında beyanına aykırı olarak çıkan eşya hangi iki durumda 3 üncü madde hükümlerine tabi olur?",O3,24,5607-madde-14-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/14,5607_kacakcilikla_mucadele_kanunu,0.6447614431381226,Mülkiyetin kamuya geçirilmesi,5607_kacakcilikla_mucadele_kanunu/normal/6,1,1
k5607-009,"Yolcunun üzerinde, eşyası arasında veya taşıma aracında beyanına aykırı olarak çıkan eşya hangi iki durumda 3 üncü madde hükümlerine tabi olur?",O3,25,5607-madde-15-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/15,5607_kacakcilikla_mucadele_kanunu,0.6500235795974731,Kaim değer,5607_kacakcilikla_mucadele_kanunu/normal/6,1,1
k5607-009,"Yolcunun üzerinde, eşyası arasında veya taşıma aracında beyanına aykırı olarak çıkan eşya hangi iki durumda 3 üncü madde hükümlerine tabi olur?",O3,26,5607-madde-1-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/1,5607_kacakcilikla_mucadele_kanunu,0.663483738899231,Amaç,5607_kacakcilikla_mucadele_kanunu/normal/6,1,1
k5607-009,"Yolcunun üzerinde, eşyası arasında veya taşıma aracında beyanına aykırı olarak çıkan eşya hangi iki durumda 3 üncü madde hükümlerine tabi olur?",O3,27,5607-madde-19-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/19,5607_kacakcilikla_mucadele_kanunu,0.6641814112663269,"Kaçakçılığı önleme, izleme ve araştırmakla görevli olanlar",5607_kacakcilikla_mucadele_kanunu/normal/6,1,1
k5607-009,"Yolcunun üzerinde, eşyası arasında veya taşıma aracında beyanına aykırı olarak çıkan eşya hangi iki durumda 3 üncü madde hükümlerine tabi olur?",O3,28,5607-gecici-madde-9-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/9,5607_kacakcilikla_mucadele_kanunu,0.6653215289115906,,5607_kacakcilikla_mucadele_kanunu/normal/6,1,1
k5607-009,"Yolcunun üzerinde, eşyası arasında veya taşıma aracında beyanına aykırı olarak çıkan eşya hangi iki durumda 3 üncü madde hükümlerine tabi olur?",O3,29,5607-gecici-madde-11-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/11,5607_kacakcilikla_mucadele_kanunu,0.6748825311660767,,5607_kacakcilikla_mucadele_kanunu/normal/6,1,1
k5607-009,"Yolcunun üzerinde, eşyası arasında veya taşıma aracında beyanına aykırı olarak çıkan eşya hangi iki durumda 3 üncü madde hükümlerine tabi olur?",O3,30,5607-madde-20-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/20,5607_kacakcilikla_mucadele_kanunu,0.6803415417671204,Tutanaklar,5607_kacakcilikla_mucadele_kanunu/normal/6,1,1
k5607-009,"Yolcunun üzerinde, eşyası arasında veya taşıma aracında beyanına aykırı olarak çıkan eşya hangi iki durumda 3 üncü madde hükümlerine tabi olur?",O3,31,5607-madde-22-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/22,5607_kacakcilikla_mucadele_kanunu,0.6934064030647278,Silâh kullanma yetkisi,5607_kacakcilikla_mucadele_kanunu/normal/6,1,1
k5607-009,"Yolcunun üzerinde, eşyası arasında veya taşıma aracında beyanına aykırı olarak çıkan eşya hangi iki durumda 3 üncü madde hükümlerine tabi olur?",O3,32,5607-madde-16-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/16,5607_kacakcilikla_mucadele_kanunu,0.7164513468742371,Tasfiye,5607_kacakcilikla_mucadele_kanunu/normal/6,1,1
k5607-009,"Yolcunun üzerinde, eşyası arasında veya taşıma aracında beyanına aykırı olarak çıkan eşya hangi iki durumda 3 üncü madde hükümlerine tabi olur?",O3,33,5607-madde-25-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/25,5607_kacakcilikla_mucadele_kanunu,0.7215115427970886,Yürürlükten kaldırılan hükümler,5607_kacakcilikla_mucadele_kanunu/normal/6,1,1
k5607-009,"Yolcunun üzerinde, eşyası arasında veya taşıma aracında beyanına aykırı olarak çıkan eşya hangi iki durumda 3 üncü madde hükümlerine tabi olur?",O3,34,5607-gecici-madde-8-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/8,5607_kacakcilikla_mucadele_kanunu,0.7262834906578064,,5607_kacakcilikla_mucadele_kanunu/normal/6,1,1
k5607-009,"Yolcunun üzerinde, eşyası arasında veya taşıma aracında beyanına aykırı olarak çıkan eşya hangi iki durumda 3 üncü madde hükümlerine tabi olur?",O3,35,5607-gecici-madde-13-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/13,5607_kacakcilikla_mucadele_kanunu,0.7270908355712891,,5607_kacakcilikla_mucadele_kanunu/normal/6,1,1
k5607-009,"Yolcunun üzerinde, eşyası arasında veya taşıma aracında beyanına aykırı olarak çıkan eşya hangi iki durumda 3 üncü madde hükümlerine tabi olur?",O3,36,5607-madde-27-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/27,5607_kacakcilikla_mucadele_kanunu,0.7272104620933533,Yürütme,5607_kacakcilikla_mucadele_kanunu/normal/6,1,1
k5607-009,"Yolcunun üzerinde, eşyası arasında veya taşıma aracında beyanına aykırı olarak çıkan eşya hangi iki durumda 3 üncü madde hükümlerine tabi olur?",O3,37,5607-madde-21-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/21,5607_kacakcilikla_mucadele_kanunu,0.7372684478759766,Kontrollü teslimat,5607_kacakcilikla_mucadele_kanunu/normal/6,1,1
k5607-009,"Yolcunun üzerinde, eşyası arasında veya taşıma aracında beyanına aykırı olarak çıkan eşya hangi iki durumda 3 üncü madde hükümlerine tabi olur?",O3,38,5607-madde-26-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/26,5607_kacakcilikla_mucadele_kanunu,0.7375729084014893,Yürürlük,5607_kacakcilikla_mucadele_kanunu/normal/6,1,1
k5607-009,"Yolcunun üzerinde, eşyası arasında veya taşıma aracında beyanına aykırı olarak çıkan eşya hangi iki durumda 3 üncü madde hükümlerine tabi olur?",O3,39,5607-gecici-madde-15-chunk-001,5607_kacakcilikla_mucadele_kanunu/gecici/15,5607_kacakcilikla_mucadele_kanunu,0.7390724420547485,,5607_kacakcilikla_mucadele_kanunu/normal/6,1,1
k5607-009,"Yolcunun üzerinde, eşyası arasında veya taşıma aracında beyanına aykırı olarak çıkan eşya hangi iki durumda 3 üncü madde hükümlerine tabi olur?",O3,40,5607-madde-11-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/11,5607_kacakcilikla_mucadele_kanunu,0.7993052005767822,Elkonulan eşyanın muhafazası,5607_kacakcilikla_mucadele_kanunu/normal/6,1,1
k5607-009,"Yolcunun üzerinde, eşyası arasında veya taşıma aracında beyanına aykırı olarak çıkan eşya hangi iki durumda 3 üncü madde hükümlerine tabi olur?",O3,41,5607-madde-3-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/3,5607_kacakcilikla_mucadele_kanunu,0.819065272808075,Kaçakçılık suçları,5607_kacakcilikla_mucadele_kanunu/normal/6,1,1
k5607-009,"Yolcunun üzerinde, eşyası arasında veya taşıma aracında beyanına aykırı olarak çıkan eşya hangi iki durumda 3 üncü madde hükümlerine tabi olur?",O3,42,5607-madde-24-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/24,5607_kacakcilikla_mucadele_kanunu,0.8216254711151123,Kriminal laboratuvar,5607_kacakcilikla_mucadele_kanunu/normal/6,1,1
k5607-009,"Yolcunun üzerinde, eşyası arasında veya taşıma aracında beyanına aykırı olarak çıkan eşya hangi iki durumda 3 üncü madde hükümlerine tabi olur?",O3,43,5607-madde-3-chunk-002,5607_kacakcilikla_mucadele_kanunu/normal/3,5607_kacakcilikla_mucadele_kanunu,0.8537787795066833,Kaçakçılık suçları,5607_kacakcilikla_mucadele_kanunu/normal/6,1,1
k5607-009,"Yolcunun üzerinde, eşyası arasında veya taşıma aracında beyanına aykırı olarak çıkan eşya hangi iki durumda 3 üncü madde hükümlerine tabi olur?",O3,44,5607-madde-16-a-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/16/a,5607_kacakcilikla_mucadele_kanunu,0.899163544178009,Kaçak akaryakıtın tasfiyesi,5607_kacakcilikla_mucadele_kanunu/normal/6,1,1
k5607-009,"Yolcunun üzerinde, eşyası arasında veya taşıma aracında beyanına aykırı olarak çıkan eşya hangi iki durumda 3 üncü madde hükümlerine tabi olur?",O3,45,5607-madde-23-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/23,5607_kacakcilikla_mucadele_kanunu,0.9755412340164185,İkramiyeler,5607_kacakcilikla_mucadele_kanunu/normal/6,1,1
k5607-009,"Yolcunun üzerinde, eşyası arasında veya taşıma aracında beyanına aykırı olarak çıkan eşya hangi iki durumda 3 üncü madde hükümlerine tabi olur?",O3,46,5607-madde-23-chunk-002,5607_kacakcilikla_mucadele_kanunu/normal/23,5607_kacakcilikla_mucadele_kanunu,1.0006052255630493,İkramiyeler,5607_kacakcilikla_mucadele_kanunu/normal/6,1,1
k5607-010,İzinsiz olarak gümrük bölgesine girip sahile veya başka bir gemiye yanaşan geminin kaptanı hangi ek bulgular varsa kaçakçılık hükümlerine göre cezalandırılır?,G0,1,5607-madde-7-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/7,5607_kacakcilikla_mucadele_kanunu,0.6035246253013611,Deniz taşıtları,5607_kacakcilikla_mucadele_kanunu/normal/7,1,1
k5607-010,İzinsiz olarak gümrük bölgesine girip sahile veya başka bir gemiye yanaşan geminin kaptanı hangi ek bulgular varsa kaçakçılık hükümlerine göre cezalandırılır?,G0,2,4458-madde-38-chunk-001,4458_gumruk_kanunu/normal/38,4458_gumruk_kanunu,0.7803829312324524,,5607_kacakcilikla_mucadele_kanunu/normal/7,1,1
k5607-010,İzinsiz olarak gümrük bölgesine girip sahile veya başka bir gemiye yanaşan geminin kaptanı hangi ek bulgular varsa kaçakçılık hükümlerine göre cezalandırılır?,G0,3,4458-madde-90-chunk-001,4458_gumruk_kanunu/normal/90,4458_gumruk_kanunu,0.8154030442237854,,5607_kacakcilikla_mucadele_kanunu/normal/7,1,1
k5607-010,İzinsiz olarak gümrük bölgesine girip sahile veya başka bir gemiye yanaşan geminin kaptanı hangi ek bulgular varsa kaçakçılık hükümlerine göre cezalandırılır?,G0,4,4458-madde-34-chunk-001,4458_gumruk_kanunu/normal/34,4458_gumruk_kanunu,0.8774436712265015,,5607_kacakcilikla_mucadele_kanunu/normal/7,1,1
k5607-010,İzinsiz olarak gümrük bölgesine girip sahile veya başka bir gemiye yanaşan geminin kaptanı hangi ek bulgular varsa kaçakçılık hükümlerine göre cezalandırılır?,G0,5,5607-madde-22-chunk-001,5607_kacakcilikla_mucadele_kanunu/normal/22,5607_kacakcilikla_mucadele_kanunu,0.8791139721870422,Silâh kullanma yetkisi,5607_kacakcilikla_mucadele_kanunu/normal/7,1,1
k5607-010,İzinsiz olarak gümrük bölgesine girip sahile veya başka bir gemiye yanaşan geminin kaptanı hangi ek bulgular varsa kaçakçılık hükümlerine göre cezalandırılır?,G0,6,4458-madde-37-chunk-001,4458_gumruk_kanunu/normal/37,4458_gumruk_kanunu,0.8897661566734314,,5607_kacakcilikla_mucadele_kanunu/normal/7,1,1
k5607-010,İzinsiz olarak gümrük bölgesine girip sahile veya başka bir gemiye yanaşan geminin kaptanı hangi ek bulgular varsa kaçakçılık hükümlerine göre cezalandırılır?,G0,7,4458-madde-234-chunk-001,4458_gumruk_kanunu/normal/234,4458_gumruk_kanunu,0.9442617297172546,Vergi Kaybına Neden Olan İşlemlere Uygulanacak Cezalar,5607_kacakcilikla_mucadele_kanunu/normal/7,1,1
k5607-010,İzinsiz olarak gümrük bölgesine girip sahile veya başka bir gemiye yanaşan geminin kaptanı hangi ek bulgular varsa kaçakçılık hükümlerine göre cezalandırılır?,G0,8,4458-gecici-madde-6-chunk-002,4458_gumruk_kanunu/gecici/6,4458_gumruk_kanunu,0.9451586008071899,,5607_kacakcilikla_mucadele_kanunu/normal/7,1,1
k5607-010,İzinsiz olarak gümrük bölgesine girip sahile veya başka bir gemiye yanaşan geminin kaptanı hangi ek bulgular varsa kaçakçılık hükümlerine göre cezalandırılır?,G0,9,4458-madde-35-chunk-001,4458_gumruk_kanunu/normal/35,4458_gumruk_kanunu,0.9592958092689514,,5607_kacakcilikla_mucadele_kanunu/normal/7,1,1
k5607-010,İzinsiz olarak gümrük bölgesine girip sahile veya başka bir gemiye yanaşan geminin kaptanı hangi ek bulgular varsa kaçakçılık hükümlerine göre cezalandırılır?,G0,10,4458-madde-235-chunk-002,4458_gumruk_kanunu/normal/235,4458_gumruk_kanunu,0.9632181525230408,,5607_kacakcilikla_mucadele_kanunu/normal/7,1,1
k5607-010,İzinsiz olarak gümrük bölgesine girip sahile veya başka bir gemiye yanaşan geminin kaptanı hangi ek bulgular varsa kaçakçılık hükümlerine göre cezalandırılır?,G0,11,4458-madde-171-chunk-001,4458_gumruk_kanunu/normal/171,4458_gumruk_kanunu,0.9656073451042175,Deniz Balıkçılığı Ürünleri ve Denizden Çıkartılan Diğer Ürünler,5607_kacakcilikla_mucadele_kanunu/normal/7,1,1
k5607-010,İzinsiz olarak gümrük bölgesine girip sahile veya başka bir gemiye yanaşan geminin kaptanı hangi ek bulgular varsa kaçakçılık hükümlerine göre cezalandırılır?,G0,12,4458-madde-10-a-chunk-001,4458_gumruk_kanunu/normal/10/a,4458_gumruk_kanunu,0.9678851962089539,,5607_kacakcilikla_mucadele_kanunu/normal/7,1,1
k5607-010,İzinsiz olarak gümrük bölgesine girip sahile veya başka bir gemiye yanaşan geminin kaptanı hangi ek bulgular varsa kaçakçılık hükümlerine göre cezalandırılır?,G0,13,4458-madde-54-chunk-001,4458_gumruk_kanunu/normal/54,4458_gumruk_kanunu,0.9716864824295044,,5607_kacakcilikla_mucadele_kanunu/normal/7,1,1
